BEGIN dimension=4 field=5
GROUP n=4 d=1 k=82 order=1536 cyclic=false affine_classes=76 ms=51
GROUP n=4 d=1 k=83 order=1536 cyclic=false affine_classes=64 ms=49
GROUP n=4 d=1 k=84 order=384 cyclic=false affine_classes=75 ms=71
GROUP n=4 d=1 k=85 order=384 cyclic=false affine_classes=66 ms=69
GROUP n=4 d=1 k=86 order=384 cyclic=false affine_classes=60 ms=72
GROUP n=4 d=1 k=87 order=384 cyclic=false affine_classes=51 ms=67
GROUP n=4 d=1 k=88 order=192 cyclic=false affine_classes=93 ms=57
GROUP n=4 d=1 k=89 order=192 cyclic=false affine_classes=63 ms=50
GROUP n=4 d=1 k=90 order=192 cyclic=false affine_classes=51 ms=51
GROUP n=4 d=1 k=91 order=192 cyclic=false affine_classes=45 ms=48
GROUP n=4 d=1 k=92 order=512 cyclic=false affine_classes=98 ms=90
GROUP n=4 d=1 k=93 order=512 cyclic=false affine_classes=92 ms=85
GROUP n=4 d=1 k=94 order=512 cyclic=false affine_classes=80 ms=85
GROUP n=4 d=1 k=95 order=512 cyclic=false affine_classes=92 ms=172
GROUP n=4 d=1 k=96 order=512 cyclic=false affine_classes=80 ms=75
GROUP n=4 d=1 k=97 order=512 cyclic=false affine_classes=80 ms=86
GROUP n=4 d=1 k=98 order=128 cyclic=false affine_classes=59 ms=50
GROUP n=4 d=1 k=99 order=128 cyclic=false affine_classes=68 ms=63
GROUP n=4 d=1 k=100 order=64 cyclic=false affine_classes=76 ms=44
GROUP n=4 d=1 k=101 order=64 cyclic=false affine_classes=70 ms=54
GROUP n=4 d=1 k=102 order=64 cyclic=false affine_classes=46 ms=40
GROUP n=4 d=1 k=103 order=64 cyclic=false affine_classes=58 ms=42
GROUP n=4 d=1 k=104 order=64 cyclic=false affine_classes=52 ms=51
GROUP n=4 d=1 k=105 order=128 cyclic=false affine_classes=56 ms=47
GROUP n=4 d=1 k=106 order=256 cyclic=false affine_classes=88 ms=77
GROUP n=4 d=1 k=107 order=256 cyclic=false affine_classes=88 ms=72
GROUP n=4 d=1 k=108 order=256 cyclic=false affine_classes=64 ms=73
GROUP n=4 d=1 k=109 order=256 cyclic=false affine_classes=64 ms=64
GROUP n=4 d=1 k=110 order=256 cyclic=false affine_classes=70 ms=72
GROUP n=4 d=1 k=111 order=256 cyclic=false affine_classes=58 ms=60
GROUP n=4 d=1 k=112 order=512 cyclic=false affine_classes=86 ms=83
GROUP n=4 d=1 k=113 order=512 cyclic=false affine_classes=80 ms=80
GROUP n=4 d=1 k=114 order=256 cyclic=false affine_classes=73 ms=62
GROUP n=4 d=1 k=115 order=256 cyclic=false affine_classes=64 ms=70
GROUP n=4 d=1 k=116 order=256 cyclic=false affine_classes=70 ms=75
GROUP n=4 d=1 k=117 order=256 cyclic=false affine_classes=76 ms=70
GROUP n=4 d=1 k=118 order=256 cyclic=false affine_classes=64 ms=71
GROUP n=4 d=1 k=119 order=32 cyclic=false affine_classes=59 ms=36
GROUP n=4 d=1 k=120 order=256 cyclic=false affine_classes=64 ms=67
GROUP n=4 d=1 k=121 order=256 cyclic=false affine_classes=61 ms=69
GROUP n=4 d=1 k=122 order=64 cyclic=false affine_classes=40 ms=35
GROUP n=4 d=1 k=123 order=128 cyclic=false affine_classes=50 ms=44
GROUP n=4 d=1 k=124 order=128 cyclic=false affine_classes=44 ms=51
GROUP n=4 d=1 k=125 order=32 cyclic=false affine_classes=59 ms=44
GROUP n=4 d=1 k=126 order=32 cyclic=false affine_classes=35 ms=45
GROUP n=4 d=1 k=127 order=32 cyclic=false affine_classes=68 ms=38
GROUP n=4 d=1 k=128 order=32 cyclic=false affine_classes=44 ms=40
GROUP n=4 d=1 k=129 order=64 cyclic=false affine_classes=46 ms=50
GROUP n=4 d=1 k=130 order=64 cyclic=false affine_classes=52 ms=57
GROUP n=4 d=1 k=131 order=64 cyclic=false affine_classes=46 ms=44
GROUP n=4 d=1 k=132 order=96 cyclic=false affine_classes=44 ms=43
GROUP n=4 d=1 k=133 order=48 cyclic=false affine_classes=55 ms=33
GROUP n=4 d=1 k=134 order=48 cyclic=false affine_classes=37 ms=29
GROUP n=4 d=1 k=135 order=64 cyclic=false affine_classes=40 ms=50
GROUP n=4 d=1 k=136 order=64 cyclic=false affine_classes=34 ms=40
GROUP n=4 d=1 k=137 order=128 cyclic=false affine_classes=56 ms=58
GROUP n=4 d=1 k=138 order=128 cyclic=false affine_classes=44 ms=49
GROUP n=4 d=1 k=139 order=128 cyclic=false affine_classes=44 ms=54
GROUP n=4 d=1 k=140 order=128 cyclic=false affine_classes=47 ms=54
GROUP n=4 d=1 k=141 order=128 cyclic=false affine_classes=53 ms=47
GROUP n=4 d=1 k=142 order=64 cyclic=false affine_classes=37 ms=46
GROUP n=4 d=1 k=143 order=4608 cyclic=false affine_classes=230 ms=160
GROUP n=4 d=1 k=144 order=2304 cyclic=false affine_classes=220 ms=132
GROUP n=4 d=1 k=145 order=2304 cyclic=false affine_classes=190 ms=114
GROUP n=4 d=1 k=146 order=1152 cyclic=false affine_classes=152 ms=97
GROUP n=4 d=1 k=147 order=1152 cyclic=false affine_classes=134 ms=89
GROUP n=4 d=1 k=148 order=1152 cyclic=false affine_classes=134 ms=89
GROUP n=4 d=1 k=149 order=1152 cyclic=false affine_classes=116 ms=79
GROUP n=4 d=1 k=150 order=1152 cyclic=false affine_classes=110 ms=80
GROUP n=4 d=1 k=151 order=2304 cyclic=false affine_classes=148 ms=113
GROUP n=4 d=1 k=152 order=2304 cyclic=false affine_classes=136 ms=104
GROUP n=4 d=1 k=153 order=2304 cyclic=false affine_classes=136 ms=102
GROUP n=4 d=1 k=154 order=2304 cyclic=false affine_classes=130 ms=101
GROUP n=4 d=1 k=155 order=576 cyclic=false affine_classes=106 ms=118
GROUP n=4 d=1 k=156 order=576 cyclic=false affine_classes=88 ms=145
GROUP n=4 d=1 k=157 order=576 cyclic=false affine_classes=94 ms=192
GROUP n=4 d=1 k=158 order=576 cyclic=false affine_classes=73 ms=75
GROUP n=4 d=1 k=159 order=1152 cyclic=false affine_classes=152 ms=94
GROUP n=4 d=1 k=160 order=1152 cyclic=false affine_classes=98 ms=73
GROUP n=4 d=1 k=161 order=1152 cyclic=false affine_classes=104 ms=72
GROUP n=4 d=1 k=162 order=1152 cyclic=false affine_classes=104 ms=76
GROUP n=4 d=1 k=163 order=576 cyclic=false affine_classes=106 ms=130
GROUP n=4 d=1 k=164 order=576 cyclic=false affine_classes=88 ms=110
GROUP n=4 d=1 k=165 order=576 cyclic=false affine_classes=88 ms=144
GROUP n=4 d=1 k=166 order=576 cyclic=false affine_classes=76 ms=147
GROUP n=4 d=1 k=167 order=576 cyclic=false affine_classes=76 ms=92
GROUP n=4 d=1 k=168 order=288 cyclic=false affine_classes=80 ms=91
GROUP n=4 d=1 k=169 order=288 cyclic=false affine_classes=59 ms=95
GROUP n=4 d=1 k=170 order=288 cyclic=false affine_classes=68 ms=75
GROUP n=4 d=1 k=171 order=288 cyclic=false affine_classes=59 ms=94
GROUP n=4 d=1 k=172 order=288 cyclic=false affine_classes=56 ms=90
GROUP n=4 d=1 k=173 order=288 cyclic=false affine_classes=50 ms=83
GROUP n=4 d=1 k=174 order=576 cyclic=false affine_classes=88 ms=88
GROUP n=4 d=1 k=175 order=576 cyclic=false affine_classes=85 ms=92
GROUP n=4 d=1 k=176 order=576 cyclic=false affine_classes=70 ms=96
GROUP n=4 d=1 k=177 order=576 cyclic=false affine_classes=76 ms=99
GROUP n=4 d=1 k=178 order=576 cyclic=false affine_classes=64 ms=91
GROUP n=4 d=1 k=179 order=288 cyclic=false affine_classes=68 ms=80
GROUP n=4 d=1 k=180 order=288 cyclic=false affine_classes=56 ms=67
GROUP n=4 d=1 k=181 order=576 cyclic=false affine_classes=64 ms=89
GROUP n=4 d=1 k=182 order=576 cyclic=false affine_classes=61 ms=83
GROUP n=4 d=1 k=183 order=288 cyclic=false affine_classes=44 ms=64
GROUP n=4 d=1 k=184 order=1152 cyclic=false affine_classes=98 ms=72
GROUP n=4 d=1 k=185 order=1152 cyclic=false affine_classes=92 ms=64
GROUP n=4 d=1 k=186 order=1152 cyclic=false affine_classes=92 ms=77
GROUP n=4 d=1 k=187 order=1152 cyclic=false affine_classes=80 ms=64
GROUP n=4 d=1 k=188 order=1152 cyclic=false affine_classes=80 ms=65
GROUP n=4 d=1 k=189 order=1152 cyclic=false affine_classes=80 ms=62
GROUP n=4 d=1 k=190 order=576 cyclic=false affine_classes=106 ms=198
GROUP n=4 d=1 k=191 order=576 cyclic=false affine_classes=88 ms=93
GROUP n=4 d=1 k=192 order=576 cyclic=false affine_classes=94 ms=90
GROUP n=4 d=1 k=193 order=576 cyclic=false affine_classes=88 ms=97
GROUP n=4 d=1 k=194 order=576 cyclic=false affine_classes=64 ms=80
GROUP n=4 d=1 k=195 order=576 cyclic=false affine_classes=70 ms=79
GROUP n=4 d=1 k=196 order=576 cyclic=false affine_classes=64 ms=98
GROUP n=4 d=1 k=197 order=576 cyclic=false affine_classes=58 ms=80
GROUP n=4 d=1 k=198 order=1152 cyclic=false affine_classes=86 ms=73
